study,setting,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
kv_size,32MB,hier,4096,6,0.6,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1428662744140811,0.0022394576667703,0.3471673326866079,0.0054419179615745,2.430016,1.392307390577764,0.8360400996508203
kv_size,32MB,hier,4096,6,0.65,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1277722534872445,0.0020028558443624,0.3471673326866079,0.0054419179615745,2.7170792031250004,1.556783764097059,0.7477112983885379
kv_size,32MB,hier,4096,6,0.7,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1134971806722162,0.0017790911987844,0.3471673326866079,0.0054419179615745,3.058819,1.7525877607965068,0.6641749050182727
kv_size,32MB,hier,4096,6,0.75,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1001618225459143,0.0015700567704873,0.3471673326866079,0.0054419179615745,3.466064453125,1.9859240244940004,0.5861376342731907
kv_size,32MB,hier,4096,6,0.8,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.087858790321314,0.0013772042589138,0.3471673326866079,0.0054419179615745,3.951424,2.2640167136785725,0.5141414383252942
kv_size,32MB,hier,4096,6,0.85,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0766460756692113,0.0012014426952002,0.3471673326866079,0.0054419179615745,4.529486078124999,2.5952244520581456,0.4485256790178884
kv_size,32MB,hier,4096,6,0.9,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0665450009184549,0.0010431063111517,0.3471673326866079,0.0054419179615745,5.217031,2.989161724932388,0.3894151326287093
kv_size,32MB,hier,4096,6,0.95,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0575423027426187,0.0009019872014516,0.3471673326866079,0.0054419179615745,6.033254078125,3.4568267213906703,0.3367321834097961
kv_size,32MB,hier,4096,8,0.2,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2985707355825878,0.0049721912611413,0.373213228392964,0.0062152358942242,1.24999936,0.6270904107607985,1.747208069595204
kv_size,32MB,hier,4096,8,0.25,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2799109890704076,0.0046614447026685,0.373213228392964,0.0062152358942242,1.3333282470703125,0.6688942289812835,1.6380129751092474
kv_size,32MB,hier,4096,8,0.3,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2612544021454722,0.0043507507617842,0.373213228392964,0.0062152358942242,1.42854331,0.7166610157764328,1.5288363702328636
kv_size,32MB,hier,4096,8,0.35,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2426077197378044,0.0040402217639044,0.373213228392964,0.0062152358942242,1.5383402836328124,0.7717431474150385,1.4197177256668283
kv_size,32MB,hier,4096,8,0.4,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2239866537931503,0.0037301193649453,0.373213228392964,0.0062152358942242,1.66622976,0.8359017916779308,1.310748986250756
kv_size,32MB,hier,4096,8,0.45,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2054227150081227,0.0034209683223317,0.373213228392964,0.0062152358942242,1.8168060351953124,0.911441780964853,1.2021145496393355
kv_size,32MB,hier,4096,8,0.5,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1869717934806238,0.0031136993912356,0.373213228392964,0.0062152358942242,1.99609375,1.0013855123930324,1.094141479467505
kv_size,32MB,hier,4096,8,0.55,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1687229839691554,0.0028097962943627,0.373213228392964,0.0062152358942242,2.2119880742578126,1.1096937762306691,0.9873511499439886
kv_size,32MB,hier,4096,8,0.6,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1508050588960016,0.0025114035188863,0.373213228392964,0.0062152358942242,2.47480576,1.2415422041428807,0.8824971252615965
kv_size,32MB,hier,4096,8,0.65,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1333873368316734,0.0022213407795885,0.373213228392964,0.0062152358942242,2.7979659633203124,1.403662818861978,0.7805702418871112
kv_size,32MB,hier,4096,8,0.7,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1166721089503321,0.0019429768942686,0.373213228392964,0.0062152358942242,3.19882131,1.6047609570282464,0.6827542888855022
kv_size,32MB,hier,4096,8,0.75,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1008776757332572,0.0016799472886933,0.373213228392964,0.0062152358942242,3.699661254882813,1.856018627081757,0.5903267402923404
kv_size,32MB,hier,4096,8,0.8,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0862141072791483,0.00143575032551,0.373213228392964,0.0062152358942242,4.32891136,2.171696154220021,0.50451690671274
kv_size,32MB,hier,4096,8,0.85,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0728568700053318,0.0012133081015048,0.373213228392964,0.0062152358942242,5.1225536914453125,2.569844754570663,0.4263516012390743
kv_size,32MB,hier,4096,8,0.9,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0609248630898077,0.0010146006816451,0.373213228392964,0.0062152358942242,6.12579511,3.0731434708625707,0.356526610760385
kv_size,32MB,hier,4096,8,0.95,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0504682397011177,0.000840463282235,0.373213228392964,0.0062152358942242,7.395011805507812,3.7098746920133214,0.2953354269365991
kv_size,128MB,hier,512,1,0.2,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1529621306376957,0.0027560758038454,0.1835545567652348,0.0033072909646145,1.2,1.0784603962375068,0.9277243572107344
kv_size,128MB,hier,512,1,0.25,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1468436454121879,0.0026458327716916,0.1835545567652348,0.0033072909646145,1.25,1.1233962460807363,0.8906153829223049
kv_size,128MB,hier,512,1,0.3,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1411958128963345,0.0025440699727804,0.1835545567652348,0.0033072909646145,1.3,1.1683320959239656,0.8563609451176009
kv_size,128MB,hier,512,1,0.35,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1359663383446184,0.0024498451589737,0.1835545567652348,0.0033072909646145,1.35,1.213267945767195,0.8246438730762082
kv_size,128MB,hier,512,1,0.4,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1311103976894534,0.0023623506890104,0.1835545567652348,0.0033072909646145,1.4,1.2582037956104244,0.7951923061806294
kv_size,128MB,hier,512,1,0.45,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1265893494932654,0.0022808903204238,0.1835545567652348,0.0033072909646145,1.45,1.303139645453654,0.7677718818295731
kv_size,128MB,hier,512,1,0.5,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1223697045101565,0.0022048606430763,0.1835545567652348,0.0033072909646145,1.5,1.3480754952968834,0.7421794857685874
kv_size,128MB,hier,512,1,0.55,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1184222946872482,0.0021337361062029,0.1835545567652348,0.0033072909646145,1.5500000000000005,1.3930113451401132,0.7182382120341166
kv_size,128MB,hier,512,1,0.6,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1147215979782717,0.0020670568528841,0.1835545567652348,0.0033072909646145,1.6,1.4379471949833422,0.6957932679080507
kv_size,128MB,hier,512,1,0.65,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1112451859183241,0.002004418766433,0.1835545567652348,0.0033072909646145,1.65,1.4828830448265715,0.6747086234259886
kv_size,128MB,hier,512,1,0.7,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1079732686854322,0.0019454652733026,0.1835545567652348,0.0033072909646145,1.6999999999999995,1.527818894669801,0.6548642521487538
kv_size,128MB,hier,512,1,0.75,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1048883181515627,0.0018898805512083,0.1835545567652348,0.0033072909646145,1.75,1.5727547445130308,0.6361538449445034
kv_size,128MB,hier,512,1,0.8,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1019747537584638,0.0018373838692303,0.1835545567652348,0.0033072909646145,1.7999999999999998,1.61769059435626,0.6184829048071563
kv_size,128MB,hier,512,1,0.85,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0992186793325593,0.0017877248457376,0.1835545567652348,0.0033072909646145,1.8500000000000003,1.6626264441994898,0.6017671506231789
kv_size,128MB,hier,512,1,0.9,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0966076614553867,0.0017406794550603,0.1835545567652348,0.0033072909646145,1.9,1.7075622940427189,0.5859311729752006
kv_size,128MB,hier,512,1,0.95,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0941305419308897,0.0016960466485202,0.1835545567652348,0.0033072909646145,1.9499999999999988,1.7524981438859475,0.5709072967450676
kv_size,128MB,hier,512,2,0.2,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1861873579958378,0.0029379533670841,0.2308723239148389,0.0036430621751843,1.24,1.0116969985897746,1.1292373236260749
kv_size,128MB,hier,512,2,0.25,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1759027229827344,0.0027756664191881,0.2308723239148389,0.0036430621751843,1.3125,1.070848637620225,1.066860404797206
kv_size,128MB,hier,512,2,0.3,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1660951970610351,0.002620908039701,0.2308723239148389,0.0036430621751843,1.39,1.134079700032086,1.0073771807887284
kv_size,128MB,hier,512,2,0.35,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1567893541017581,0.002474065993334,0.2308723239148389,0.0036430621751843,1.4725,1.2013901858253573,0.9509366935798524
kv_size,128MB,hier,512,2,0.4,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.147995079432589,0.0023352962661438,0.2308723239148389,0.0036430621751843,1.56,1.2727800950000392,0.8975988982668799
kv_size,128MB,hier,512,2,0.45,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1397109373160901,0.0022045762028347,0.2308723239148389,0.0036430621751843,1.6525,1.3482494275561312,0.847355087017448
kv_size,128MB,hier,512,2,0.5,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1319270422370508,0.002081749814391,0.2308723239148389,0.0036430621751843,1.75,1.4277981834936335,0.8001453035979045
kv_size,128MB,hier,512,2,0.55,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1246274353116539,0.0019665652767527,0.2308723239148389,0.0036430621751843,1.8525,1.5114263628125464,0.7558727564352673
kv_size,128MB,hier,512,2,0.6,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1177920019973668,0.0018587051914206,0.2308723239148389,0.0036430621751843,1.96,1.5991339655128696,0.714415449640986
kv_size,128MB,hier,512,2,0.65,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1113979850011285,0.0017578104584725,0.2308723239148389,0.0036430621751843,2.0725,1.6909209915946033,0.6756353588884596
kv_size,128MB,hier,512,2,0.7,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1054211524725291,0.0016634987101298,0.2308723239148389,0.0036430621751843,2.19,1.7867874410577471,0.6393855165736679
kv_size,128MB,hier,512,2,0.75,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0998366806118222,0.0015753782379175,0.2308723239148389,0.0036430621751843,2.3125,1.8867333139023013,0.6055153648849005
kv_size,128MB,hier,512,2,0.8,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0946198048831307,0.0014930582685181,0.2308723239148389,0.0036430621751843,2.44,1.9907586101282664,0.5738747054493167
kv_size,128MB,hier,512,2,0.85,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0897462872360889,0.0014161563363204,0.2308723239148389,0.0036430621751843,2.5725,2.0988633297356416,0.5443165330597989
kv_size,128MB,hier,512,2,0.9,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.08519273945197,0.0013443033856768,0.2308723239148389,0.0036430621751843,2.7099999999999995,2.2110474727244265,0.5166989967883147
kv_size,128MB,hier,512,2,0.95,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.080936835728252,0.0012771471253933,0.2308723239148389,0.0036430621751843,2.8525,2.327311039094622,0.4908866893238678
kv_size,128MB,hier,512,4,0.2,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2158494266024783,0.0034528240115471,0.269725443482457,0.0043146488848293,1.2496,0.8608369825787707,1.30913952175128
kv_size,128MB,hier,512,4,0.25,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2024918285381495,0.0032391498959422,0.269725443482457,0.0043146488848293,1.33203125,0.917623048936162,1.2281249005084525
kv_size,128MB,hier,512,4,0.3,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1892677310241084,0.0030276113148756,0.269725443482457,0.0043146488848293,1.4251,0.981737182996964,1.1479199679884915
kv_size,128MB,hier,512,4,0.35,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1762472217184162,0.002819329421887,0.269725443482457,0.0043146488848293,1.53038125,1.054264386559801,1.0689498099773502
kv_size,128MB,hier,512,4,0.4,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1635096044389288,0.002615572796332,0.269725443482457,0.0043146488848293,1.6496,1.136392994927929,0.9916954088145002
kv_size,128MB,hier,512,4,0.45,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1511379134947104,0.0024176696921727,0.269725443482457,0.0043146488848293,1.78463125,1.229414676909235,0.9166603724889384
kv_size,128MB,hier,512,4,0.5,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1392131321199778,0.0022269155534603,0.269725443482457,0.0043146488848293,1.9375,1.3347244348162357,0.8443358690995612
kv_size,128MB,hier,512,4,0.55,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1278088703083658,0.0020444878785903,0.269725443482457,0.0043146488848293,2.11038125,1.4538206044660806,0.7751683476056279
kv_size,128MB,hier,512,4,0.6,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1169870938074501,0.0018713778993881,0.269725443482457,0.0043146488848293,2.3056,1.5883048551805488,0.7095336339262663
kv_size,128MB,hier,512,4,0.65,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1067952590000844,0.0017083447493886,0.269725443482457,0.0043146488848293,2.52563125,1.7398821897860506,0.6477195538265531
kv_size,128MB,hier,512,4,0.7,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0972649538359442,0.001555893723569,0.269725443482457,0.0043146488848293,2.7731,1.910360944613628,0.5899176900870505
kv_size,128MB,hier,512,4,0.75,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0884119251363751,0.0014142767151297,0.269725443482457,0.0043146488848293,3.05078125,2.101652789498952,0.5362235481093244
kv_size,128MB,hier,512,4,0.8,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.080237221407204,0.001283510496439,0.269725443482457,0.0043146488848293,3.3616,2.315772727782327,0.486643487143146
kv_size,128MB,hier,512,4,0.85,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0727291082073627,0.0011634073581268,0.269725443482457,0.0043146488848293,3.70863125,2.5548390963086867,0.4411063371103286
kv_size,128MB,hier,512,4,0.9,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0658654107304966,0.0010536125820686,0.269725443482457,0.0043146488848293,4.0951,2.821073565427596,0.3994776065005493
kv_size,128MB,hier,512,4,0.95,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0596159847233159,0.0009536439673003,0.269725443482457,0.0043146488848293,4.52438125,3.1168011389932517,0.3615744686370981
kv_size,128MB,hier,512,6,0.2,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2525231434850646,0.0039890868067128,0.3156498889860351,0.0049862946830021,1.249984,0.7451125401618157,1.531567780821576
kv_size,128MB,hier,512,6,0.25,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2367518669267166,0.0037399492806403,0.3156498889860351,0.0049862946830021,1.333251953125,0.7947483723541027,1.435914056945685
kv_size,128MB,hier,512,6,0.3,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2210032557022466,0.003491169796936,0.3156498889860351,0.0049862946830021,1.4282590000000002,0.8513818508868712,1.340397799658519
kv_size,128MB,hier,512,6,0.35,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2053045193251092,0.00324317818199,0.3156498889860351,0.0049862946830021,1.5374717031249998,0.9164832878999905,1.2451840362663438
kv_size,128MB,hier,512,6,0.4,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1897007390825338,0.0029966865810957,0.3156498889860351,0.0049862946830021,1.663936,0.991868359616356,1.150546187438986
kv_size,128MB,hier,512,6,0.45,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1742585900628304,0.0027527482550015,0.3156498889860351,0.0049862946830021,1.811387828125,1.079764049645766,1.0568886415252905
kv_size,128MB,hier,512,6,0.5,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1590676605913877,0.0025127784229302,0.3156498889860351,0.0049862946830021,1.984375,1.1828812983875017,0.964754757010382
kv_size,128MB,hier,512,6,0.55,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1442383860545033,0.0022785216233679,0.3156498889860351,0.0049862946830021,2.188390328125,1.3044943585316038,0.8748143310351557
kv_size,128MB,hier,512,6,0.6,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1298962183730621,0.0020519596097318,0.3156498889860351,0.0049862946830021,2.430016,1.4485268566588492,0.7878282369097475
kv_size,128MB,hier,512,6,0.65,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1161725019362689,0.0018351672182641,0.3156498889860351,0.0049862946830021,2.7170792031250004,1.6196445609394288,0.704593086112699
kv_size,128MB,hier,512,6,0.7,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1031933857433326,0.0016301372140692,0.3156498889860351,0.0049862946830021,3.058819,1.823354854930323,0.6258739797753567
kv_size,128MB,hier,512,6,0.75,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0910686726270902,0.0014386041432398,0.3156498889860351,0.0049862946830021,3.466064453125,2.0661129174713784,0.5523368785645125
kv_size,128MB,hier,512,6,0.8,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0798825661295864,0.0012618981620302,0.3156498889860351,0.0049862946830021,3.951424,2.3554346086800813,0.4844924819362531
kv_size,128MB,hier,512,6,0.85,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.069687793171604,0.0011008521931623,0.3156498889860351,0.0049862946830021,4.529486078124999,2.7000160620450333,0.4226605817795041
kv_size,128MB,hier,512,6,0.9,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0605037403431252,0.0009557724849636,0.3156498889860351,0.0049862946830021,5.217031,3.109859982618127,0.3669587589076003
kv_size,128MB,hier,512,6,0.95,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0523183484233655,0.00082646853894,0.3156498889860351,0.0049862946830021,6.033254078125,3.5964086513054188,0.3173138734341916
kv_size,128MB,hier,512,8,0.2,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2780673930317039,0.0045264021591098,0.3475840633264984,0.0056579998019898,1.24999936,0.6566625100895473,1.686495163123915
kv_size,128MB,hier,512,8,0.25,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2606890419446492,0.0042435160392214,0.3475840633264984,0.0056579998019898,1.3333282470703125,0.7004376974196912,1.581094437307618
kv_size,128MB,hier,512,8,0.3,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2433136334707964,0.0039606778194144,0.3475840633264984,0.0056579998019898,1.42854331,0.7504570528069955,1.4757115586142002
kv_size,128MB,hier,512,8,0.35,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2259474493547511,0.0036779897544049,0.3475840633264984,0.0056579998019898,1.5383402836328124,0.8081367273837555,1.3703846261957324
kv_size,128MB,hier,512,8,0.4,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.2086051225771518,0.003395690040964,0.3475840633264984,0.0056579998019898,1.66622976,0.8753209414343253,1.2652023899441027
kv_size,128MB,hier,512,8,0.45,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1913159999433467,0.0031142563886197,0.3475840633264984,0.0056579998019898,1.8168060351953124,0.9544232177984414,1.160342839967151
kv_size,128MB,hier,512,8,0.5,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1741321334864649,0.0028345361043237,0.3475840633264984,0.0056579998019898,1.99609375,1.0486084826867892,1.056121674920323
kv_size,128MB,hier,512,8,0.55,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1571364996816825,0.0025578798854457,0.3475840633264984,0.0056579998019898,2.2119880742578126,1.1620243078606691,0.953042152026667
kv_size,128MB,hier,512,8,0.6,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1404490279376505,0.0022862399520154,0.3475840633264984,0.0056579998019898,2.47480576,1.3000903955228182,0.8518316502334263
kv_size,128MB,hier,512,8,0.65,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1242274094406869,0.0020221832131494,0.3475840633264984,0.0056579998019898,2.7979659633203124,1.4698562346616202,0.7534465758998407
kv_size,128MB,hier,512,8,0.7,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.1086600436979389,0.001768776450345,0.3475840633264984,0.0056579998019898,3.19882131,1.6804376849861218,0.6590295831648029
kv_size,128MB,hier,512,8,0.75,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0939502401382713,0.0015293291499383,0.3475840633264984,0.0056579998019898,3.699661254882813,1.9435440719844788,0.5698137557230936
kv_size,128MB,hier,512,8,0.8,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0802936430018512,0.0013070260237414,0.3475840633264984,0.0056579998019898,4.32891136,2.274108204033606,0.4869856874472912
kv_size,128MB,hier,512,8,0.85,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.067853669139079,0.0011045271836659,0.3475840633264984,0.0056579998019898,5.1225536914453125,2.6910325498830305,0.4115365111874873
kv_size,128MB,hier,512,8,0.9,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0567410527262147,0.0009236351690498,0.3475840633264984,0.0056579998019898,6.12579511,3.218065642231109,0.3441378362633464
kv_size,128MB,hier,512,8,0.95,gpt3_6.7b,gpt3_175b,8,0.1648788559325818,0.0029723186034757,0.0470025028313839,0.0007651103136543,0.3475840633264984,0.0056579998019898,7.395011805507812,3.88482360050696,0.2850729559319784
kv_size,128MB,hier,1024,1,0.2,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1539260476278958,0.0027792019722598,0.1847112571534749,0.0033350423667117,1.2,1.0769753999090592,0.927848515269904
kv_size,128MB,hier,1024,1,0.25,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1477690057227799,0.0026680338933694,0.1847112571534749,0.0033350423667117,1.25,1.1218493749052705,0.8907345746591075
kv_size,128MB,hier,1024,1,0.3,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1420855824257499,0.0025654172051629,0.1847112571534749,0.0033350423667117,1.3,1.166723349901481,0.8564755525568342
kv_size,128MB,hier,1024,1,0.35,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1368231534470184,0.0024704017531198,0.1847112571534749,0.0033350423667117,1.35,1.211597324897692,0.82475423579547
kv_size,128MB,hier,1024,1,0.4,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1319366122524821,0.0023821731190798,0.1847112571534749,0.0033350423667117,1.4,1.2564712998939027,0.7952987273742032
kv_size,128MB,hier,1024,1,0.45,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1273870738989482,0.0023000292184219,0.1847112571534749,0.0033350423667117,1.45,1.301345274890113,0.7678746333268169
kv_size,128MB,hier,1024,1,0.5,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1231408381023166,0.0022233615778078,0.1847112571534749,0.0033350423667117,1.5,1.346219249886324,0.742278812215923
kv_size,128MB,hier,1024,1,0.55,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1191685530022418,0.0021516402365882,0.1847112571534749,0.0033350423667117,1.5500000000000005,1.3910932248825354,0.718334334402506
kv_size,128MB,hier,1024,1,0.6,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1154445357209218,0.0020844014791948,0.1847112571534749,0.0033350423667117,1.6,1.4359671998787458,0.6958863864524278
kv_size,128MB,hier,1024,1,0.65,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1119462164566514,0.0020212377980071,0.1847112571534749,0.0033350423667117,1.65,1.4808411748749566,0.6747989201962936
kv_size,128MB,hier,1024,1,0.7,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1086536806785146,0.0019617896274775,0.1847112571534749,0.0033350423667117,1.6999999999999995,1.5257151498711672,0.6549518931316969
kv_size,128MB,hier,1024,1,0.75,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1055492898019856,0.0019057384952638,0.1847112571534749,0.0033350423667117,1.75,1.5705891248673782,0.6362389818993626
kv_size,128MB,hier,1024,1,0.8,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.1026173650852638,0.0018528013148398,0.1847112571534749,0.0033350423667117,1.7999999999999998,1.6154630998635888,0.6185656768466026
kv_size,128MB,hier,1024,1,0.85,gpt3_6.7b,gpt3_175b,8,0.1658956662587533,0.0029931321555025,0.0998439227856621,0.0018027256036279,0.1847112571534749,0.0033350423667117,1.8500000000000003,1.6603370748598003,0.6018476855804781
